"store","websites","attribute_set","type","category_ids","sku","has_options","name","url_key","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","meta_title","meta_description","image","small_image","thumbnail","custom_design","page_layout","options_container","gift_message_available","image_label","small_image_label","thumbnail_label","url_path","banner","compare_product_id","seller_shipping_option","default_country","seller_id","price","special_price","weight","msrp","status","visibility","reqcoupon_status","tax_class_id","is_recurring","national_shipping_price","international_shipping_price","color","manufacturer","size","shoe_size","description","short_description","meta_keyword","custom_layout_update","group_id","is_assign_product","assign_product_id","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","trousers","mobiles","productstatus","config_assign_simple_id","apptha_product_video_url","minimal_price","old_id","recurring_profile","brand","samples_title","links_title","cost","links_purchased_separately","links_exist","country"
"admin","base","Tshirt","simple","120,122","simple1","0","simple1","simple1"," ","Use config","Use config","","","/v/i/vigo-dalia-single-hole-design-faucet-with-single-handle-vg01009ch.jpg","/v/i/vigo-dalia-single-hole-design-faucet-with-single-handle-vg01009ch.jpg","/v/i/vigo-dalia-single-hole-design-faucet-with-single-handle-vg01009ch.jpg","","No layout updates","Block after Info Column","No","","","","simple1.html","no_selection","","Free"," ","4013","10.0000","12.0000","20.0000","","Disabled","Catalog, Search","No","Taxable Goods","No","","","","","","","This is long description","this is short desription","","","4","0","","2015-03-26 00:00:00","2015-09-26 00:00:00","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","simple1","0","simple","","","","","No","","","","","","","","","","","",""
"admin","base","Tshirt","configurable","120,122","configurable","1","configurable","configurable"," ","Use config","Use config","","","","","","","No layout updates","Block after Info Column","No","","","","configurable.html","no_selection","","Shipping Cost"," ","4013","10.0000","12.0000","","","Disabled","Catalog, Search","No","Taxable Goods","","","","","","","","This is long description","this is short desription","","","4","0","","2015-03-26 00:00:00","2015-09-26 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","configurable","0","configurable","","","","","No","","","","","","","","","","","",""
"admin","base","Tshirt","simple","17,164","child11","0","child11","child11"," ","Use config","Use config","","","","","","","No layout updates","Block after Info Column","No","","","","child11.html","no_selection","","Shipping Cost"," ","4013","25.0000","","20.0000","","Disabled","Catalog, Search","No","Taxable Goods","No","","","Black","","","","This is long description","this is short desription","","","4","0","","","","","","","","9.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","child11","0","simple","","","","","No","","","","","","","","","","","",""
"admin","base","Tshirt","simple","17,164","child22","0","child22","child22"," ","Use config","Use config","","","","","","","No layout updates","Block after Info Column","No","","","","child22.html","no_selection","","Shipping Cost"," ","4013","20.0000","","20.0000","","Disabled","Catalog, Search","No","Taxable Goods","No","","","Blue","","","","This is long description","this is short desription","","","4","0","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","child22","0","simple","","","","","No","","","","","","","","","","","",""
"admin","base","Tshirt","simple","17,164","simpleone","0","simpleone","simpleone"," ","Use config","Use config","","","","","","","No layout updates","Block after Info Column","No","","","","simpleone.html","no_selection","","Free"," ","4013","65.0000","","20.0000","","Disabled","Catalog, Search","No","Taxable Goods","No","","","","","","","This is long description","this is short desription","","","4","0","","","","","","","","7.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","simpleone","0","simple","","","","","No","","","","","","","","","","","",""
"admin","base","Tshirt","configurable","17,164","conf1","1","conf1","conf1"," ","Use config","Use config","","","","","","","No layout updates","Block after Info Column","No","","","","conf1.html","no_selection","","Free"," ","4013","120.0000","","","","Disabled","Catalog, Search","No","None","","","","","","","","This is long description","this is short desription","","","4","0","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","conf1","0","configurable","","","","","No","","","","","","","","","","","",""
"admin","base","Tshirt","simple","18","Bshoe01","0","Big Foot Shoe","big-foot-shoe","","","","","","","","","","","Block after Info Column","","","","","big-foot-shoe.html","","","","","4013","150.0000","","1.0000","","Disabled","Catalog, Search","","Taxable Goods","","","","Black","","","","<br>","<br>","","","4","0","","","","","","","","22.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Big Foot Shoe","0","simple","","","","","","","","","","","","","","","","",""
"admin","base","Tshirt","simple","18","Bshoe02","0","Big Foot Shoe (M)","big-foot-shoe-m","","","","","","","","","","","Block after Info Column","","","","","big-foot-shoe-m.html","","","","","4013","160.0000","","2.0000","","Disabled","Catalog, Search","","Taxable Goods","","","","Brown","","","","<br>","<br>","","","4","0","","","","","","","","15.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Big Foot Shoe (M)","0","simple","","","","","","","","","","","","","","","","",""
"admin","base","Tshirt","simple","18","cross_board01","0","Cross Board","cross-board","","","","","","/s/a/sample_box.jpg","/s/a/sample_box.jpg","/s/a/sample_box.jpg","","","Block after Info Column","","","","","cross-board.html","","","","","4013","350.0000","","12.0000","","Disabled","Catalog, Search","","Taxable Goods","","","","Orange","","","","<br>","<br>","","","4","0","","","","","","","","8.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Cross Board","0","simple","","","","","","","","","","","","","","","","",""
"admin","base","Tshirt","simple","18","test1","0","test1","test1","","","","","","/m/o/modern-black-bathroom-faucets.jpg","/m/o/modern-black-bathroom-faucets.jpg","/m/o/modern-black-bathroom-faucets.jpg","","","Block after Info Column","","","","","test1.html","","","","","4013","25.0000","","20.0000","","Disabled","Catalog, Search","","","","","","Black","","","","This is long description","this is short desription","","","4","0","","","","","","","","13.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","test1","0","simple","","","","","","","","","","","","","","","","",""
"admin","base","Tshirt","simple","18","test2","0","test2","test2","","","","","","/s/h/showers.jpg","/s/h/showers.jpg","/s/h/showers.jpg","","","Block after Info Column","","","","","test2.html","","","","","4013","20.0000","","20.0000","","Disabled","Catalog, Search","","Taxable Goods","","","","Blue","","","","This is long description","this is short desription","","","4","0","","","","","","","","17.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","test2","0","simple","","","","","","","","","","","","","","","","",""
"admin","base","Tshirt","simple","18","test3","0","test3","test3","","","","","","/m/o/modern-design-brass-basin-tap-faucet-european-style-faucets-dq341.jpg","/m/o/modern-design-brass-basin-tap-faucet-european-style-faucets-dq341.jpg","/m/o/modern-design-brass-basin-tap-faucet-european-style-faucets-dq341.jpg","","","Block after Info Column","","","","","test3.html","","","","","4013","15.0000","","20.0000","","Disabled","Catalog, Search","","","","","","","","","","This is long description","this is short desription","","","4","0","","","","","","","","17.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","test3","0","simple","","","","","","","","","","","","","","","","",""
"admin","base","Watch","simple","120,121","psss-6","0","Polo Safety Shoes Steel Toe 6","polo-safety-shoes-steel-toe-6"," ","Use config","Use config","","","","","","","No layout updates","Block after Info Column","No","","","","polo-safety-shoes-steel-toe-6.html","no_selection","","Shipping Cost"," ","4013","265.0000","","2.2500","","Disabled","Catalog, Search","No","Taxable Goods","No","","","Black","","","","<br>","<br>","","","4","0","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Polo Safety Shoes Steel Toe 6","0","simple","","","","","No","","","","","","","","","","","","EUR"
"admin","base","Watch","simple","120,121","psss-7","0","Polo Safety Shoes Steel Toe 7","polo-safety-shoes-steel-toe-7"," ","Use config","Use config","","","","","","","No layout updates","Block after Info Column","No","","","","polo-safety-shoes-steel-toe-7.html","no_selection","","Shipping Cost"," ","4013","265.0000","","2.2500","","Disabled","Catalog, Search","No","Taxable Goods","No","","","Black","","","","<br>","<br>","","","4","0","","","","","","","","9.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Polo Safety Shoes Steel Toe 7","0","simple","","","","","No","","","","","","","","","","","","India"
"admin","base","Watch","simple","120,121","psss-8","0","Polo Safety Shoes Steel Toe 8","polo-safety-shoes-steel-toe-8"," ","Use config","Use config","","","","","","","No layout updates","Block after Info Column","No","","","","polo-safety-shoes-steel-toe-8.html","no_selection","","Shipping Cost"," ","4013","265.0000","","2.2500","","Disabled","Catalog, Search","No","Taxable Goods","No","","","Black","","","","<br>","<br>","","","4","0","","","","","","","","9.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Polo Safety Shoes Steel Toe 8","0","simple","","","","","No","","","","","","","","","","","","USA"
"admin","base","Watch","configurable","8","psss-c","0","Polo Safety Shoes Steel Toe","polo-safety-shoes-steel-toe","","","","","","","","","","","Block after Info Column","","","","","polo-safety-shoes-steel-toe.html","","","","","4013","265.0000","","","","Disabled","Catalog, Search","","Taxable Goods","","","","Black","","","","<br>","<br>","","","4","0","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Polo Safety Shoes Steel Toe","0","configurable","","","","","","","","","","","","","","","","",""
"admin","base","Default","simple","","faucet-01","0","Chrome Faucet","chrome-faucet","","","","","","/0/a/0ad47949abb3793f57be42cb8ba6215c.jpg","/0/a/0ad47949abb3793f57be42cb8ba6215c.jpg","/0/a/0ad47949abb3793f57be42cb8ba6215c.jpg","","","Block after Info Column","","","","","chrome-faucet.html","","","","","4013","580.0000","","3.0000","","Disabled","Catalog, Search","","Taxable Goods","","","","","","","","<br>","<br>","","","4","0","","","","","","","","12.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Chrome Faucet","0","simple","","","","","","","","","","","GL","","","","","",""
"admin","base","Default","simple","","L-4013-26527","0","L","l","","","","","","","","","","","Block after Info Column","","","","","l-652.html","","","Shipping Cost","Andorra","4013","0.0000","","1.0000","","Disabled","Not Visible Individually","","None","","50","150","","","L","","testing it out<br>","testing it out<br>","","","4","1","603","","","","","","","54.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","L","0","simple","","","","","","604","","","","","GL","","","","","",""
"admin","base","Default","configurable","18","etst-01","0","Test","test","","","","","","/1/1/1133_3.jpg","/1/1/1133_3.jpg","/1/1/1133_3.jpg","","","Block after Info Column","","","","","test-705.html","","","Shipping Cost","Andorra","4013","220.0000","","","","Disabled","Not Visible Individually","","None","","50","150","","","","","testing it out<br>","testing it out<br>","","","4","1","603","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Test","0","configurable","","","","","","","","","","","GL","","","","","",""
"admin","base","Default","simple","162,163,164,171,172,173,174,175,176,177,178,179","watch-0001","0","Dinor CK7006 ColoRING Analog Watch - For Women, Girls","dinor-ck7006-coloring-analog-watch-for-women-girls","","","","","","/1/_/1_6_1.jpeg","/1/_/1_6_1.jpeg","/1/_/1_6_1.jpeg","","","Block after Info Column","","","","","dinor-ck7006-coloring-analog-watch-for-women-girls-651.html","","","Free","India","4013","1555.0000","","0.2500","","Disabled","Not Visible Individually","","None","","","","","","","","the best watch","the best watch","","","4","1","502","","","","","","","24.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Dinor CK7006 ColoRING Analog Watch - For Women, Girls","0","simple","","","","","","502","","","","","GL","","","","","",""
"admin","base","Default","simple","","Blue-4013-54047-4013-98523","0","Blue","blue","","","","","","","","","","","Block after Info Column","","","","","blue-646.html","","","Free","India","4013","0.0000","","10.0000","","Disabled","Not Visible Individually","","None","","","","Blue","","","","rockstar phone with rocking features<br>","rockstar phone with rocking features<br>","","","4","1","605","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Blue","0","simple","","","","","","606","","","","","GL","","","","","",""
"admin","base","Default","simple","","Black-4009-51571-4013-84808-4013-36630","0","Black","black","","","","","","","","","","","Block after Info Column","","","","","black-710.html","","","Free","India","4013","0.0000","","10.0000","","Disabled","Not Visible Individually","","None","","","","Black","","","","rockstar phone with rocking features<br>","rockstar phone with rocking features<br>","","","4","1","605","","","","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Black","0","simple","","","","","","607","","","","","GL","","","","","",""
"admin","base","Default","configurable","8","samsung-phone-002","0","Samsung Phone","samsung-phone","","","","","","/d/o/download1_1.jpg","/d/o/download1_1.jpg","/d/o/download1_1.jpg","","","Block after Info Column","","","","","samsung-phone-649.html","","","Free","India","4013","975.0000","","","","Disabled","Not Visible Individually","","None","","","","","","","","rockstar phone with rocking features<br>","rockstar phone with rocking features<br>","","","4","1","605","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Samsung Phone","0","configurable","","","","","","","","","","","GL","","","","","",""
"admin","base","Default","simple","137","tshirt2","0","Sample Tshirt","sample-tshirt","","","","","","/i/m/images_9.jpg","/i/m/images_9.jpg","/i/m/images_9.jpg","","","Block after Info Column","","","","","sample-tshirt.html","","","","","3201","500.0000","","10.0000","","Disabled","Catalog, Search","","None","","","","","","","","Sample Description for the product&nbsp;Sample Description for the product&nbsp;Sample Description for the product&nbsp;Sample Description for the product&nbsp;Sample Description for the product&nbsp;","Sample Description for the product&nbsp;","","","4","0","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Sample Tshirt","0","simple","","","","","Yes","","","","","","GL","","","","","",""
"admin","base","Tshirt","simple","122","roundneckGreen121-3201-78385","0","Round Neck Green","round-neck-green","","","","","","/r/l/rlmc001-024-red-line-s-400x400-imadwjrth4fyzymh_2.jpeg","/r/l/rlmc001-024-red-line-s-400x400-imadwjrth4fyzymh_2.jpeg","/r/l/rlmc001-024-red-line-s-400x400-imadwjrth4fyzymh_2.jpeg","","","Block after Info Column","","","","","round-neck-green-650.html","","","Free","India","3201","0.0000","","2.0000","","Disabled","Not Visible Individually","","None","","","","Green","","L","","Sample description&nbsp;Sample descriptionSample descriptionSample description","Sample description&nbsp;Sample descriptionSample descriptionSample description","","","4","1","286","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Round Neck Green","0","simple","","","","","","280","","","","","","","","","","",""
"admin","base","Tshirt","simple","","roundneckBlue121-3201-86102","0","Round NeckBlue","round-neckblue","","","","","","/r/l/rlmc-f14-002-blue-red-line-xl-400x400-imaeyxvh9tktaqzn_2.jpeg","/r/l/rlmc-f14-002-blue-red-line-xl-400x400-imaeyxvh9tktaqzn_2.jpeg","/r/l/rlmc-f14-002-blue-red-line-xl-400x400-imaeyxvh9tktaqzn_2.jpeg","","","Block after Info Column","","","","","round-neckblue.html","","","Free","India","3201","0.0000","","2.0000","","Disabled","Not Visible Individually","","None","","","","Blue","","M","","Sample description&nbsp;Sample descriptionSample descriptionSample description","Sample description&nbsp;Sample descriptionSample descriptionSample description","","","4","1","286","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Round NeckBlue","0","simple","","","","","","282","","","","","","","","","","",""
"admin","base","Tshirt","simple","","roundneckRed121-3201-47796","0","Round NeckRed","round-neckred","","","","","","/r/l/rlmc-aop-002-red-line-m-400x400-imae2n63gvzs7urz_2.jpeg","/r/l/rlmc-aop-002-red-line-m-400x400-imae2n63gvzs7urz_2.jpeg","/r/l/rlmc-aop-002-red-line-m-400x400-imae2n63gvzs7urz_2.jpeg","","","Block after Info Column","","","","","round-neckred.html","","","Free","India","3201","0.0000","","2.0000","","Disabled","Not Visible Individually","","None","","","","Red","","S","","Sample description&nbsp;Sample descriptionSample descriptionSample description","Sample description&nbsp;Sample descriptionSample descriptionSample description","","","4","1","286","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Round NeckRed","0","simple","","","","","","283","","","","","","","","","","",""
"admin","base","Tshirt","simple","","Round Neck -Tshirts-3201-2807","0","Round Neck Yellow Small","round-neck-yellow-small","","","","","","/1/3/13611lcm-lanosuc-s-400x400-imadsxect2srtzgw_1.jpeg","/1/3/13611lcm-lanosuc-s-400x400-imadsxect2srtzgw_1.jpeg","/1/3/13611lcm-lanosuc-s-400x400-imadsxect2srtzgw_1.jpeg","","","Block after Info Column","","","","","round-neck-yellow-small.html","","","Free","India","3201","0.0000","","200.0000","","Disabled","Not Visible Individually","","None","","","","Yellow","","S","","Sample description&nbsp;Sample descriptionSample descriptionSample description","Sample description&nbsp;Sample descriptionSample descriptionSample description","","","4","1","286","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Round Neck Yellow Small","0","simple","","","","","","285","","","","","","","","","","",""
"admin","base","Tshirt","configurable","120,123","tshirt22","0","Puma Tshirts","puma-tshirts","","","","","","/8/_/8_1.jpg","/8/_/8_1.jpg","/8/_/8_1.jpg","","","Block after Info Column","","","","","puma-tshirts.html","","","Free"," ","3201","500.0000","","","","Disabled","Not Visible Individually","","None","","","","","","","","Sample description&nbsp;Sample descriptionSample descriptionSample description","Sample description&nbsp;Sample descriptionSample descriptionSample description","","","4","1","286","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Puma Tshirts","0","configurable","","","","","","","","","","","","","","","","",""
"admin","base","Default","simple","124,125,149,150","helicopter-002","0","Fantasy India Orange Discover Helicopter","fantasy-india-orange-discover-helicopter","","","","","","/F/a/Fantasy-India-Orange-Discover-Helicopter-SDL081179993-1-1f89e_1.jpg","/F/a/Fantasy-India-Orange-Discover-Helicopter-SDL081179993-1-1f89e_1.jpg","/F/a/Fantasy-India-Orange-Discover-Helicopter-SDL081179993-1-1f89e_1.jpg","","","Block after Info Column","","","","","fantasy-india-orange-discover-helicopter-654.html","","","Free","India","4013","850.0000","","50.0000","","Disabled","Not Visible Individually","","None","","","","","","","","this is really good product<br>","this is really good product<br>","","","4","1","573","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Fantasy India Orange Discover Helicopter","0","simple","","","","","","573","","","","","GL","","","","","",""
"admin","base","Default","simple","137","tshirt-0023","0","Sample Tshirt","sample-tshirt","","","","","","/i/m/images_9_1.jpg","/i/m/images_9_1.jpg","/i/m/images_9_1.jpg","","","Block after Info Column","","","","","sample-tshirt-655.html","","","Free","India","4013","220.0000","","10.0000","","Disabled","Not Visible Individually","","None","","","","","","","","good product<br>","good product<br>","","","4","1","647","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Sample Tshirt","0","simple","","","","","","647","","","","","GL","","","","","",""
"admin","base","Tshirt","simple","18","test-0123","1","test3","test3"," ","Use config","Use config","","","/m/o/modern-design-brass-basin-tap-faucet-european-style-faucets-dq341_1.jpg","/m/o/modern-design-brass-basin-tap-faucet-european-style-faucets-dq341_1.jpg","/m/o/modern-design-brass-basin-tap-faucet-european-style-faucets-dq341_1.jpg","","No layout updates","Block after Info Column","No","","","","test3-656.html","no_selection","","Free","India","4016","12.0000","","20.0000","","Enabled","Catalog, Search","No","None","No","","","","","","","best","best","","","4","1","635","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","test3","0","simple","","","","","No","635","","","","","","","","","","",""
"admin","base","Default","virtual","11","xbox","1","XBOX LIVE","xbox-live","","","","","","","","","","","Block after Info Column","","","","","xbox-live.html","","","","","4017","0.0000","","","","Enabled","Catalog, Search","","None","","","","","","","","sads","ssdas","","","4","0","","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","XBOX LIVE","0","virtual","","","","","Yes","","","","","","GL","","","","","",""
"admin","base","Default","downloadable","11","22929","1","NISSAN GTR MANUAL","nissan-gtr-manual","","","","","","","","","","","Block after Info Column","","","","","nissan-gtr-manual.html","","","","","4017","0.0000","","","","Enabled","Catalog, Search","","None","","","","","","","","DOWNLOAD INSTANT<br>","INSTANT DOWNLOAD<br>","","","4","0","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","","0","0","0","1","1","0.0000","1","0","0","1","1","NISSAN GTR MANUAL","0","downloadable","","","","","Yes","","","","","","GL","Samples","SAMPLE","","1","",""
"admin","base","Tshirt","simple","18,92","2222","0","ss","ss","","","","","","","","","","","Block after Info Column","","","","","ss.html","","","","","2529","23.0000","32.0000","12.0000","","Disabled","Catalog, Search","","None","","","","","","","","sa","sa","","","4","0","","2016-02-11 00:00:00","","","","","","59.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","ss","0","simple","","","","","Yes","","","","","","","","","","","",""
"admin","base","Default","configurable","17","Women Dress","0","Women Dress","women-dress","","","","","","/1/-/1-1-2068-tus-must-mimosa-275x340-imaed32d6zrzztkr.jpeg","/1/-/1-1-2068-tus-must-mimosa-275x340-imaed32d6zrzztkr.jpeg","/1/-/1-1-2068-tus-must-mimosa-275x340-imaed32d6zrzztkr.jpeg","","","Block after Info Column","","","","","women-dress.html","","","","","4020","15000.0000","","","","Enabled","Catalog, Search","","None","","","","","","","","Women Dress","Women Dress","","","4","0","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Women Dress","0","configurable","","","","","Yes","","","","","","GL","","","","","",""
"admin","base","Default","simple","","Women Dress s","0","Women Dress s","women-dress-s","","","","","","","","","","","Block after Info Column","","","","","women-dress-s.html","","","Free","","4020","0.0000","","10.0000","","Enabled","Not Visible Individually","","None","","","","Blue","","","","Women Dress s","Women Dress s","","","4","0","","","","","","","","12000.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Women Dress s","0","simple","","","","","","","","","","","GL","","","","","",""
"admin","base","Default","simple","18,101,104","300","0","TEST","test","","","","","","","","","","","Block after Info Column","","","","","test-719.html","","","","","2529","400.0000","","200.0000","","Enabled","Catalog, Search","","None","","","","","","","","TEST","TEST","","","4","0","","","","","","","","45.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","TEST","0","simple","","","","","Yes","","","","","","SNOY","","","","","",""
"admin","base","Default","simple","124,148,159,160,161","spider","0","Spiderman Web Slinger","spiderman-web-slinger","","","","","","/5/_/5_5.jpeg","/5/_/5_5.jpeg","/5/_/5_5.jpeg","","","Block after Info Column","","","","","spiderman-web-slinger-673.html","","","Free","Australia","2529","100.0000","","154.0000","","Disabled","Not Visible Individually","","None","","","","","","","","spider","spider","","","4","1","495","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Spiderman Web Slinger","0","simple","","","","","","495","","","","","GL","","","","","",""
"admin","base","Tshirt","simple","17,87","test SKU","1","test","test"," ","Use config","Use config","","","/W/a/Watch_Angesehen.png","/W/a/Watch_Angesehen.png","/W/a/Watch_Angesehen.png","","No layout updates","Block after Info Column","No","","","","test-720.html","no_selection","","Free"," ","2529","100.0000","55.0000","50.0000","","Enabled","Catalog, Search","Yes","None","No","0","0","","","","","Description test","Short&nbsp;Description test","","","4","0","","2016-02-12 00:00:00","2016-02-27 00:00:00","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","test","0","simple","","","","","No","","","","","","","","","","","",""
"admin","base","Default","simple","18","123234","0","shirt","shirt","","","","","","","","","","","Block after Info Column","","","","","shirt.html","","","","","2529","400.0000","","123.0000","","Enabled","Catalog, Search","","None","","","","","","","","shirtshirtshirtshirt","shirtshirtshirtshirt","","","4","0","","","","","","","","30.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","shirt","0","simple","","","","","No","","","","","","GL","","","","","",""
"admin","base","Default","simple","8","6789","0","Samsung","samsung","","","","","","","","","","","Block after Info Column","","","","","samsung.html","","","","","2529","500.0000","200.0000","145.0000","","Enabled","Catalog, Search","","None","","","","","","","","SamsungSamsungSamsungSamsung","SamsungSamsungSamsungSamsung","","","4","0","","2016-02-17 00:00:00","2016-02-24 00:00:00","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Samsung","0","simple","","","","","No","","","","","","GL","","","","","",""
"admin","base","Default","simple","8","12345","0","Test Test","test-test","","","","","","","","","","","Block after Info Column","","","","","test-test.html","","","","","2529","6000.0000","3000.0000","25.0000","","Enabled","Catalog, Search","","None","","","","","","","","Test TestTest TestTest TestTest Test","Test TestTest TestTest TestTest Test","","","4","0","","2016-02-17 00:00:00","2016-02-24 00:00:00","","","","","80.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Test Test","0","simple","","","","","No","","","","","","GL","","","","","",""
